#Re    B    Pr    Pe    BPe    t    uh_rms    vortz_rms    wrms    tdisp    mdisp    eta (local)    eta (global)    lam wrms    lam tdisp    lam mdisp    lam eta (local)    lam eta (global)    turb wrms    turb tdisp    turb mdisp    turb eta (local)    turb eta (global)    vlam    vturb    lam wrms wght    turb wrms wght    lam wrms eff wght    turb wrms eff wght    trms    lam trms    turb trms    lam trms wght    turb trms wght    lam trms eff wght    turb trms eff wght    bflux    lam bflux    turb bflux    lam bflux wght    turb bflux wght    lam bflux eff wght    turb bflux eff wght    
# Index 000: Re = 600.00, Pe =  60.00, B = 300.00
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    3.9016e+01    3.1659e+00    7.3827e+00    6.2970e-01    3.5978e+00    1.8402e+02    4.6420e-01    3.6969e-01    5.7641e-01    3.6327e+00    1.0070e+02    5.4227e-01    5.1974e-01    6.6121e-01    3.5756e+00    2.3675e+02    4.0712e-01    3.1181e-01    3.8759e-01    6.1241e-01    5.5901e-01    8.7833e-01    1.7657e-01    2.7744e-01    2.8751e-01    2.9390e-01    2.8340e-01    2.9554e-01    2.8246e-01    9.3352e-02    8.9221e-02    2.0903e-01    2.0011e-01    2.1449e-01    1.9831e-01    2.6975e-01    6.2640e-02    8.5204e-02    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.0133e+01    3.1083e+00    6.9602e+00    6.0798e-01    3.9022e+00    1.6399e+02    4.8819e-01    4.1652e-01    5.5324e-01    3.9969e+00    8.9597e+01    5.6739e-01    5.7234e-01    6.4300e-01    3.8368e+00    2.1527e+02    4.2509e-01    3.4840e-01    4.0804e-01    5.9196e-01    5.5679e-01    8.0228e-01    1.7913e-01    2.5811e-01    3.1002e-01    3.1736e-01    3.0485e-01    3.2106e-01    3.0019e-01    1.0329e-01    9.6579e-02    2.1845e-01    2.0729e-01    2.2583e-01    2.0719e-01    2.6509e-01    6.6659e-02    8.5286e-02    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.1234e+01    3.0719e+00    7.0801e+00    6.3061e-01    3.9995e+00    1.6649e+02    4.9113e-01    4.1883e-01    5.6973e-01    4.0619e+00    8.7995e+01    5.7173e-01    5.8068e-01    6.6966e-01    3.9561e+00    2.2103e+02    4.2626e-01    3.4937e-01    4.0993e-01    5.9007e-01    5.5767e-01    8.0963e-01    1.8154e-01    2.6356e-01    3.3131e-01    3.3617e-01    3.2788e-01    3.4086e-01    3.2496e-01    1.1096e-01    1.0579e-01    2.5278e-01    2.3624e-01    2.6366e-01    2.3244e-01    2.9939e-01    7.5669e-02    9.7462e-02    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.2289e+01    2.9758e+00    7.5601e+00    6.7475e-01    4.2124e+00    1.9381e+02    4.8528e-01    3.9468e-01    5.9829e-01    4.4552e+00    9.5141e+01    5.7209e-01    5.8417e-01    7.2140e-01    4.0499e+00    2.5984e+02    4.1723e-01    3.1861e-01    4.0090e-01    5.9910e-01    5.8948e-01    9.0968e-01    1.9809e-01    3.0569e-01    3.4645e-01    3.4755e-01    3.4571e-01    3.4979e-01    3.5205e-01    1.1754e-01    1.1830e-01    2.7811e-01    2.5055e-01    2.9513e-01    2.4511e-01    3.7208e-01    8.2366e-02    1.2504e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.3236e+01    2.8761e+00    8.6379e+00    7.1332e-01    5.3329e+00    2.5222e+02    4.7414e-01    3.8812e-01    6.1552e-01    4.8792e+00    1.1064e+02    5.6130e-01    5.6952e-01    7.6461e-01    5.5976e+00    3.3481e+02    4.1492e-01    3.3403e-01    3.6842e-01    6.3158e-01    6.1129e-01    1.0645e+00    2.1254e-01    3.7013e-01    3.4657e-01    3.3948e-01    3.5064e-01    3.4202e-01    4.0711e-01    1.1892e-01    1.4155e-01    3.2289e-01    2.6962e-01    3.5024e-01    2.6827e-01    5.4809e-01    9.3277e-02    1.9057e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.4143e+01    2.9005e+00    9.1942e+00    7.2663e-01    4.9905e+00    2.8135e+02    4.6114e-01    3.4731e-01    6.3895e-01    4.7037e+00    1.2274e+02    5.4644e-01    5.3481e-01    7.6953e-01    5.1443e+00    3.6636e+02    4.0815e-01    2.9639e-01    3.4894e-01    6.5106e-01    6.3695e-01    1.0284e+00    2.1959e-01    3.5454e-01    3.3140e-01    3.2792e-01    3.3324e-01    3.3016e-01    3.5758e-01    1.1383e-01    1.2328e-01    2.8756e-01    2.5284e-01    3.0455e-01    2.4594e-01    4.0862e-01    8.4790e-02    1.4088e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.5143e+01    2.8257e+00    9.3448e+00    7.3180e-01    5.0312e+00    2.8160e+02    4.7255e-01    3.4896e-01    6.3547e-01    4.5544e+00    1.1997e+02    5.6174e-01    5.3247e-01    7.7794e-01    5.2834e+00    3.6710e+02    4.1775e-01    3.0156e-01    3.4597e-01    6.5403e-01    6.2956e-01    1.0066e+00    2.2279e-01    3.5623e-01    3.3875e-01    3.3190e-01    3.4231e-01    3.2717e-01    3.4143e-01    1.1578e-01    1.2083e-01    2.8334e-01    2.4950e-01    2.9970e-01    2.4806e-01    3.6099e-01    8.7785e-02    1.2775e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.6141e+01    2.6975e+00    9.6322e+00    7.1409e-01    4.8303e+00    2.9242e+02    4.6822e-01    3.3135e-01    6.1221e-01    4.4585e+00    1.1909e+02    5.6592e-01    5.2900e-01    7.6178e-01    5.0240e+00    3.8270e+02    4.0817e-01    2.8255e-01    3.4249e-01    6.5751e-01    6.1366e-01    9.9190e-01    2.2749e-01    3.6771e-01    3.3920e-01    3.3489e-01    3.4143e-01    3.3574e-01    3.3960e-01    1.2446e-01    1.2590e-01    2.7597e-01    2.3879e-01    2.9348e-01    2.3913e-01    3.6264e-01    8.8651e-02    1.3444e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.7280e+01    2.5875e+00    8.3296e+00    6.5388e-01    4.3396e+00    2.2493e+02    4.6937e-01    3.6661e-01    5.9086e-01    4.4867e+00    1.0939e+02    5.6411e-01    5.5166e-01    6.8311e-01    4.2663e+00    2.8249e+02    4.1416e-01    3.1181e-01    3.3252e-01    6.6748e-01    5.7686e-01    8.4062e-01    2.2294e-01    3.2488e-01    3.4286e-01    3.5351e-01    3.3743e-01    3.5673e-01    3.1740e-01    1.3787e-01    1.2267e-01    2.4226e-01    2.2763e-01    2.4922e-01    2.2777e-01    2.7501e-01    8.8029e-02    1.0629e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.8583e+01    2.3156e+00    7.9530e+00    6.4036e-01    3.8464e+00    2.0711e+02    4.6339e-01    3.5780e-01    5.7755e-01    3.8177e+00    1.0109e+02    5.4643e-01    5.3116e-01    6.6872e-01    3.8604e+00    2.5857e+02    4.1717e-01    3.0934e-01    3.2678e-01    6.7322e-01    5.6898e-01    8.4280e-01    2.4572e-01    3.6397e-01    3.1493e-01    3.1689e-01    3.1398e-01    3.1952e-01    3.1331e-01    1.3799e-01    1.3530e-01    2.2497e-01    2.0869e-01    2.3246e-01    2.0872e-01    2.7324e-01    9.0138e-02    1.1800e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    4.9893e+01    2.2414e+00    7.7769e+00    6.5365e-01    4.0449e+00    1.9573e+02    4.8132e-01    3.8270e-01    5.8824e-01    3.8138e+00    9.1822e+01    5.6314e-01    5.5477e-01    6.8410e-01    4.1608e+00    2.4784e+02    4.3452e-01    3.3495e-01    3.3401e-01    6.6599e-01    5.8530e-01    9.5211e-01    2.6114e-01    4.2479e-01    3.2412e-01    3.1851e-01    3.2690e-01    3.1475e-01    3.3908e-01    1.4043e-01    1.5128e-01    2.4944e-01    2.2547e-01    2.6064e-01    2.2199e-01    3.5037e-01    9.9045e-02    1.5632e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    5.0964e+01    2.3412e+00    7.6857e+00    6.2738e-01    4.0009e+00    1.9237e+02    4.9287e-01    3.8421e-01    5.5785e-01    3.8132e+00    8.8671e+01    5.7595e-01    5.6334e-01    6.6237e-01    4.1036e+00    2.4915e+02    4.4079e-01    3.3071e-01    3.5385e-01    6.4615e-01    5.5088e-01    9.1241e-01    2.3530e-01    3.8972e-01    3.1911e-01    3.2098e-01    3.1809e-01    3.2058e-01    3.3478e-01    1.3693e-01    1.4300e-01    2.3594e-01    2.1275e-01    2.4772e-01    2.0900e-01    3.6024e-01    8.9269e-02    1.5387e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    5.2071e+01    2.2043e+00    7.2709e+00    6.1808e-01    3.5933e+00    1.7537e+02    4.8871e-01    3.8069e-01    5.2868e-01    3.4521e+00    8.0313e+01    5.7242e-01    5.6323e-01    6.6436e-01    3.6751e+00    2.3041e+02    4.3290e-01    3.2364e-01    3.6667e-01    6.3333e-01    5.0637e-01    9.7556e-01    2.2971e-01    4.4257e-01    3.0616e-01    3.0515e-01    3.0674e-01    3.0809e-01    3.0615e-01    1.3977e-01    1.3889e-01    2.0794e-01    1.8441e-01    2.2042e-01    1.7790e-01    2.9514e-01    8.0706e-02    1.3389e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    5.3204e+01    1.8671e+00    7.5969e+00    6.0977e-01    3.4424e+00    1.8845e+02    4.9300e-01    3.5400e-01    5.1686e-01    3.2260e+00    7.6374e+01    5.8111e-01    5.5892e-01    6.5421e-01    3.5585e+00    2.4859e+02    4.3847e-01    3.0042e-01    3.4921e-01    6.5079e-01    5.1293e-01    9.6147e-01    2.7472e-01    5.1494e-01    3.0463e-01    3.0265e-01    3.0569e-01    3.0530e-01    3.3096e-01    1.6351e-01    1.7726e-01    2.2009e-01    1.8544e-01    2.3659e-01    1.8433e-01    3.4364e-01    9.8724e-02    1.8405e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    5.4552e+01    1.9471e+00    6.4856e+00    5.3730e-01    2.9562e+00    1.3588e+02    4.9160e-01    3.9493e-01    4.8475e-01    2.7920e+00    6.5559e+01    5.7426e-01    5.6095e-01    5.6479e-01    3.0489e+00    1.7555e+02    4.3815e-01    3.4256e-01    3.6066e-01    6.3934e-01    4.8567e-01    7.1028e-01    2.4944e-01    3.6480e-01    2.8907e-01    2.8020e-01    2.9396e-01    2.7554e-01    3.2956e-01    1.4152e-01    1.6926e-01    1.8428e-01    1.6039e-01    1.9647e-01    1.5937e-01    2.6683e-01    8.1853e-02    1.3704e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    5.6205e+01    1.8707e+00    6.2263e+00    5.7027e-01    3.2548e+00    1.3048e+02    5.0230e-01    4.2803e-01    5.1787e-01    3.3934e+00    6.8212e+01    5.8597e-01    5.9879e-01    5.9700e-01    3.1789e+00    1.6456e+02    4.4996e-01    3.6690e-01    3.5371e-01    6.4629e-01    5.1489e-01    7.5367e-01    2.7525e-01    4.0289e-01    3.0844e-01    3.1727e-01    3.0349e-01    3.1422e-01    2.9240e-01    1.6797e-01    1.5631e-01    1.9418e-01    1.8455e-01    1.9926e-01    1.7978e-01    2.2683e-01    9.6108e-02    1.2126e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    5.7727e+01    1.8973e+00    6.7272e+00    5.4173e-01    3.3870e+00    1.5073e+02    4.8996e-01    4.0267e-01    4.7948e-01    3.1847e+00    7.3407e+01    5.7000e-01    5.6551e-01    5.7204e-01    3.4945e+00    1.9181e+02    4.4159e-01    3.5340e-01    3.4691e-01    6.5309e-01    4.7090e-01    7.5195e-01    2.4819e-01    3.9632e-01    2.8509e-01    2.8267e-01    2.8636e-01    2.8447e-01    2.9521e-01    1.4994e-01    1.5559e-01    1.7839e-01    1.6035e-01    1.8727e-01    1.6592e-01    2.4243e-01    8.7451e-02    1.2778e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    5.9278e+01    2.0026e+00    6.0371e+00    5.4006e-01    2.7857e+00    1.2319e+02    4.8879e-01    4.0419e-01    4.9648e-01    2.7161e+00    6.4531e+01    5.6381e-01    5.5805e-01    5.6422e-01    2.8269e+00    1.5785e+02    4.3848e-01    3.4950e-01    3.7134e-01    6.2866e-01    4.9508e-01    7.0514e-01    2.4722e-01    3.5211e-01    2.5711e-01    2.5811e-01    2.5651e-01    2.5920e-01    2.5774e-01    1.2943e-01    1.2870e-01    1.6528e-01    1.5647e-01    1.7026e-01    1.5581e-01    2.0275e-01    7.7806e-02    1.0124e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    6.0793e+01    2.0459e+00    6.3163e+00    5.6527e-01    3.0691e+00    1.3375e+02    5.0108e-01    4.0772e-01    5.1121e-01    3.1139e+00    6.8342e+01    5.8441e-01    5.7751e-01    5.9363e-01    3.0438e+00    1.7070e+02    4.4720e-01    3.4851e-01    3.6094e-01    6.3906e-01    5.0332e-01    7.6934e-01    2.4601e-01    3.7604e-01    2.9082e-01    2.9355e-01    2.8927e-01    2.9629e-01    2.8441e-01    1.4482e-01    1.3902e-01    1.9666e-01    1.8173e-01    2.0461e-01    1.8230e-01    2.3912e-01    8.9103e-02    1.1688e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    6.2341e+01    2.1410e+00    6.9062e+00    6.0355e-01    3.4118e+00    1.5947e+02    4.8767e-01    3.9093e-01    5.5038e-01    3.3523e+00    8.2524e+01    5.7010e-01    5.4928e-01    6.2895e-01    3.4421e+00    1.9873e+02    4.3970e-01    3.4194e-01    3.3788e-01    6.6212e-01    5.3972e-01    7.8189e-01    2.5209e-01    3.6519e-01    2.9047e-01    2.9462e-01    2.8833e-01    2.9596e-01    2.8355e-01    1.3823e-01    1.3244e-01    1.9392e-01    1.7972e-01    2.0079e-01    1.8212e-01    2.3522e-01    8.5061e-02    1.0986e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    6.3880e+01    2.1127e+00    7.6602e+00    6.4374e-01    3.7491e+00    1.9652e+02    4.6701e-01    3.6400e-01    5.8845e-01    3.7259e+00    9.8957e+01    5.5127e-01    5.3042e-01    6.6785e-01    3.7599e+00    2.4179e+02    4.2224e-01    3.1811e-01    3.1695e-01    6.8305e-01    5.7862e-01    8.0975e-01    2.7387e-01    3.8327e-01    2.9385e-01    2.9756e-01    2.9211e-01    2.9682e-01    2.9437e-01    1.4049e-01    1.3933e-01    2.1773e-01    1.9984e-01    2.2555e-01    1.9610e-01    2.7552e-01    9.2817e-02    1.3041e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    6.5247e+01    1.9968e+00    8.1574e+00    6.2796e-01    4.1361e+00    2.1709e+02    4.6827e-01    3.6369e-01    5.5740e-01    3.9161e+00    1.0105e+02    5.5714e-01    5.3761e-01    6.5647e-01    4.2324e+00    2.6789e+02    4.2354e-01    3.2156e-01    3.0447e-01    6.9553e-01    5.3842e-01    8.4963e-01    2.6964e-01    4.2549e-01    3.0256e-01    3.0248e-01    3.0259e-01    3.0194e-01    3.1743e-01    1.5121e-01    1.5897e-01    2.2054e-01    1.9665e-01    2.3023e-01    1.8755e-01    3.1212e-01    9.3925e-02    1.5631e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    6.6696e+01    2.0548e+00    6.9011e+00    5.5684e-01    3.0328e+00    1.5620e+02    4.7045e-01    3.6808e-01    5.0298e-01    2.9782e+00    7.9628e+01    5.5254e-01    5.2876e-01    5.8212e-01    3.0603e+00    1.9482e+02    4.2305e-01    3.2031e-01    3.3524e-01    6.6476e-01    4.9455e-01    7.4230e-01    2.4068e-01    3.6126e-01    2.7671e-01    2.7654e-01    2.7679e-01    2.7776e-01    2.8120e-01    1.3518e-01    1.3685e-01    1.7895e-01    1.6332e-01    1.8633e-01    1.6385e-01    2.3926e-01    7.9742e-02    1.1644e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    6.8165e+01    2.2698e+00    7.2928e+00    6.6424e-01    3.6317e+00    1.7473e+02    4.7988e-01    3.8406e-01    6.1026e-01    3.7241e+00    8.5216e+01    5.6684e-01    5.6730e-01    6.9097e-01    3.5831e+00    2.2186e+02    4.2703e-01    3.2637e-01    3.4492e-01    6.5508e-01    5.9174e-01    8.5496e-01    2.6070e-01    3.7666e-01    3.2621e-01    3.2824e-01    3.2513e-01    3.2756e-01    3.2716e-01    1.4431e-01    1.4413e-01    2.5024e-01    2.3585e-01    2.5749e-01    2.2625e-01    2.9987e-01    9.9677e-02    1.3211e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    6.9303e+01    2.1614e+00    9.5085e+00    7.6533e-01    5.0904e+00    2.9137e+02    4.7648e-01    3.4388e-01    6.3794e-01    4.5658e+00    1.1476e+02    5.6605e-01    5.4411e-01    8.1627e-01    5.3270e+00    3.7098e+02    4.3006e-01    3.0108e-01    3.1070e-01    6.8930e-01    6.1302e-01    1.3703e+00    2.8362e-01    6.3399e-01    3.3880e-01    3.3068e-01    3.4239e-01    3.2819e-01    3.9316e-01    1.5184e-01    1.8190e-01    3.1792e-01    2.5112e-01    3.4381e-01    2.3706e-01    6.8802e-01    1.0968e-01    3.1832e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    7.0430e+01    2.0998e+00    9.7051e+00    7.4620e-01    4.7257e+00    3.0369e+02    4.4653e-01    3.1825e-01    6.7626e-01    4.3448e+00    1.3166e+02    5.3826e-01    4.9750e-01    7.7254e-01    4.8788e+00    3.7286e+02    4.0382e-01    2.8189e-01    2.8674e-01    7.1326e-01    6.6866e-01    9.6161e-01    3.1844e-01    4.5796e-01    3.2638e-01    3.2722e-01    3.2604e-01    3.3300e-01    3.2527e-01    1.5859e-01    1.5491e-01    2.7768e-01    2.5646e-01    2.8576e-01    2.6243e-01    3.3545e-01    1.2498e-01    1.5975e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    7.1739e+01    1.9802e+00    8.8885e+00    6.8811e-01    4.8596e+00    2.5380e+02    4.6097e-01    3.6485e-01    6.2313e-01    4.7845e+00    1.2100e+02    5.4989e-01    5.4259e-01    7.1118e-01    4.8880e+00    3.0411e+02    4.2242e-01    3.2533e-01    2.7477e-01    7.2523e-01    6.2032e-01    9.0370e-01    3.1326e-01    4.5636e-01    3.2835e-01    3.4105e-01    3.2341e-01    3.4624e-01    3.1664e-01    1.7485e-01    1.5990e-01    2.5683e-01    2.4851e-01    2.5992e-01    2.5386e-01    3.0099e-01    1.2820e-01    1.5200e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    7.3072e+01    1.7908e+00    7.9500e+00    6.4038e-01    3.8854e+00    2.0607e+02    4.6262e-01    3.6129e-01    5.6991e-01    3.7163e+00    9.9688e+01    5.4817e-01    5.2794e-01    6.6645e-01    3.9529e+00    2.4857e+02    4.2364e-01    3.2299e-01    2.8546e-01    7.1454e-01    5.6657e-01    8.6313e-01    3.1637e-01    4.8197e-01    2.9869e-01    2.9703e-01    2.9935e-01    2.9357e-01    3.0998e-01    1.6393e-01    1.7309e-01    2.2195e-01    1.9522e-01    2.3177e-01    1.8993e-01    3.0320e-01    1.0606e-01    1.6931e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    7.4614e+01    1.7154e+00    7.3054e+00    6.0207e-01    3.9500e+00    1.7388e+02    4.8011e-01    4.0530e-01    5.4397e-01    3.8277e+00    8.7157e+01    5.6187e-01    5.6850e-01    6.2472e-01    4.0010e+00    2.1007e+02    4.4153e-01    3.6362e-01    2.9446e-01    7.0554e-01    5.4882e-01    7.8729e-01    3.1994e-01    4.5896e-01    3.1226e-01    3.1173e-01    3.1249e-01    3.0894e-01    3.2016e-01    1.8010e-01    1.8664e-01    2.1889e-01    1.9901e-01    2.2667e-01    2.0722e-01    2.7694e-01    1.2080e-01    1.6145e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    7.6276e+01    1.9285e+00    6.7926e+00    6.0561e-01    3.6226e+00    1.5558e+02    4.7914e-01    4.1125e-01    5.6572e-01    3.6667e+00    8.6899e+01    5.5780e-01    5.5867e-01    6.2260e-01    3.6029e+00    1.8626e+02    4.3948e-01    3.6721e-01    3.0875e-01    6.9125e-01    5.5696e-01    7.0669e-01    2.8880e-01    3.6645e-01    2.9601e-01    3.0481e-01    2.9199e-01    3.0356e-01    2.8604e-01    1.5741e-01    1.4832e-01    2.0090e-01    1.9367e-01    2.0405e-01    1.9146e-01    2.2645e-01    9.9278e-02    1.1742e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    7.7974e+01    1.8507e+00    7.4245e+00    5.9040e-01    3.9859e+00    1.7953e+02    4.7688e-01    3.9978e-01    5.4501e-01    3.9638e+00    9.4175e+01    5.5943e-01    5.5805e-01    6.0837e-01    3.9951e+00    2.1522e+02    4.3776e-01    3.5769e-01    2.9484e-01    7.0516e-01    5.4564e-01    7.1061e-01    2.9483e-01    3.8397e-01    3.0025e-01    3.0795e-01    2.9698e-01    3.1269e-01    2.8742e-01    1.6896e-01    1.5531e-01    1.9739e-01    1.9003e-01    2.0038e-01    1.9386e-01    2.1872e-01    1.0475e-01    1.1818e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    7.9756e+01    1.8154e+00    6.2251e+00    5.1347e-01    3.0885e+00    1.2756e+02    4.8857e-01    4.2075e-01    4.6797e-01    3.0478e+00    6.9188e+01    5.6805e-01    5.6925e-01    5.3498e-01    3.1091e+00    1.5704e+02    4.4304e-01    3.7262e-01    3.3561e-01    6.6439e-01    4.6244e-01    6.3916e-01    2.5473e-01    3.5208e-01    2.8043e-01    2.8234e-01    2.7947e-01    2.8282e-01    2.7380e-01    1.5579e-01    1.5082e-01    1.6911e-01    1.5706e-01    1.7488e-01    1.5297e-01    1.9995e-01    8.4265e-02    1.1014e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    8.1586e+01    1.9113e+00    5.8014e+00    5.5822e-01    2.9320e+00    1.1477e+02    4.9792e-01    4.3387e-01    5.1631e-01    2.9249e+00    6.3184e+01    5.7272e-01    5.8138e-01    5.8057e-01    2.9360e+00    1.4394e+02    4.5017e-01    3.7963e-01    3.6115e-01    6.3885e-01    5.1161e-01    7.0899e-01    2.6768e-01    3.7095e-01    2.8973e-01    2.9050e-01    2.8930e-01    2.9271e-01    2.9117e-01    1.5315e-01    1.5235e-01    1.8408e-01    1.7293e-01    1.9009e-01    1.7271e-01    2.2797e-01    9.0365e-02    1.1928e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    8.3090e+01    1.9944e+00    6.7085e+00    6.5808e-01    3.7663e+00    1.5393e+02    5.0452e-01    4.2331e-01    5.8886e-01    3.7431e+00    7.7886e+01    5.8528e-01    5.9046e-01    6.9182e-01    3.7785e+00    1.9405e+02    4.5618e-01    3.6874e-01    3.4540e-01    6.5460e-01    5.9216e-01    9.3468e-01    2.9691e-01    4.6866e-01    3.1822e-01    3.1858e-01    3.1802e-01    3.1714e-01    3.1887e-01    1.5902e-01    1.5989e-01    2.3715e-01    2.1570e-01    2.4772e-01    2.1787e-01    3.1108e-01    1.0924e-01    1.5598e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    8.4457e+01    1.8676e+00    7.9022e+00    6.7617e-01    4.3413e+00    2.0641e+02    4.8379e-01    3.8687e-01    6.0714e-01    4.2683e+00    9.8822e+01    5.7203e-01    5.6441e-01    7.0340e-01    4.3722e+00    2.5203e+02    4.4107e-01    3.4230e-01    2.9777e-01    7.0223e-01    6.0269e-01    8.9931e-01    3.2271e-01    4.8153e-01    3.1705e-01    3.1983e-01    3.1586e-01    3.2150e-01    3.2309e-01    1.7215e-01    1.7300e-01    2.4655e-01    2.2179e-01    2.5632e-01    2.1801e-01    3.3066e-01    1.1673e-01    1.7705e-01    
6.0000e+02    3.0000e+00    1.0000e-01    6.0000e+01    1.8000e+02    8.5871e+01    1.8040e+00    7.9814e+00    6.7869e-01    4.0023e+00    2.1019e+02    4.6175e-01    3.6356e-01    6.0557e-01    3.8428e+00    1.0222e+02    5.4697e-01    5.3004e-01    7.0583e-01    4.0662e+00    2.5340e+02    4.2286e-01    3.2496e-01    2.8577e-01    7.1423e-01    6.0899e-01    8.9751e-01    3.3759e-01    4.9752e-01    3.0265e-01    2.9959e-01    3.0387e-01    2.9846e-01    3.0737e-01    1.6545e-01    1.7039e-01    2.4116e-01    2.1796e-01    2.4985e-01    2.1889e-01    3.0345e-01    1.2134e-01    1.6822e-01    
